date,region,product,revenue,units_sold,customer_count
2025-03-04,West,Product A,1186.87,23,11
2025-03-04,West,Product B,1555.22,31,15
2025-03-04,West,Product C,547.21,10,5
2025-03-04,West,Product D,1261.02,25,12
2025-03-04,West,Product E,1238.44,24,12
2025-03-04,Central,Product A,1150.43,23,11
2025-03-04,Central,Product B,1702.03,34,17
2025-03-04,Central,Product C,1040.69,20,10
2025-03-04,Central,Product D,1460.52,29,14
2025-03-04,Central,Product E,1355.37,27,13
2025-03-05,North,Product A,1587.41,31,15
2025-03-05,North,Product B,1098.45,21,10
2025-03-05,North,Product C,1081.77,21,10
2025-03-05,North,Product D,1545.47,30,15
2025-03-05,North,Product E,1375.42,27,13
2025-03-05,South,Product A,875.92,17,8
2025-03-05,South,Product B,1130.87,22,11
2025-03-05,South,Product C,1365.55,27,13
2025-03-05,South,Product D,1479.98,29,14
2025-03-05,South,Product E,1095.4,21,10
2025-03-05,East,Product A,528.78,10,5
2025-03-05,East,Product B,1400.24,28,14
2025-03-05,East,Product C,958.22,19,9
2025-03-05,East,Product D,756.16,15,7
2025-03-05,East,Product E,549.55,10,5
2025-03-05,West,Product A,1473.95,29,14
2025-03-05,West,Product B,1300.2,26,13
2025-03-05,West,Product C,1210.39,24,12
2025-03-05,West,Product D,1619.74,32,16
2025-03-05,West,Product E,1429.17,28,14
2025-03-05,Central,Product A,1677.36,33,16
2025-03-05,Central,Product B,914.51,18,9
2025-03-05,Central,Product C,1258.84,25,12
2025-03-05,Central,Product D,857.73,17,8
2025-03-05,Central,Product E,1209.44,24,12
2025-03-06,North,Product A,1206.75,24,12
2025-03-06,North,Product B,1429.04,28,14
2025-03-06,North,Product C,1281.46,25,12
2025-03-06,North,Product D,1428.22,28,14
2025-03-06,North,Product E,1448.55,28,14
2025-03-06,South,Product A,1817.19,36,18
2025-03-06,South,Product B,1189.81,23,11
2025-03-06,South,Product C,1030.89,20,10
2025-03-06,South,Product D,1332.39,26,13
2025-03-06,South,Product E,1066.13,21,10
2025-03-06,East,Product A,1646.27,32,16
2025-03-06,East,Product B,1197.96,23,11
2025-03-06,East,Product C,1126.25,22,11
2025-03-06,East,Product D,1150.19,23,11
2025-03-06,East,Product E,1452.35,29,14
2025-03-06,West,Product A,1229.83,24,12
2025-03-06,West,Product B,1106.92,22,11
2025-03-06,West,Product C,1692.85,33,16
2025-03-06,West,Product D,1052.44,21,10
2025-03-06,West,Product E,1278.92,25,12
2025-03-06,Central,Product A,1435.56,28,14
2025-03-06,Central,Product B,855.57,17,8
2025-03-06,Central,Product C,1391.86,27,13
2025-03-06,Central,Product D,1001.92,20,10
2025-03-06,Central,Product E,1478.86,29,14
2025-03-07,North,Product A,1027.19,20,10
2025-03-07,North,Product B,1448.36,28,14
2025-03-07,North,Product C,1553.45,31,15
2025-03-07,North,Product D,1491.27,29,14
2025-03-07,North,Product E,1336.04,26,13
2025-03-07,South,Product A,1213.26,24,12
2025-03-07,South,Product B,1125.45,22,11
2025-03-07,South,Product C,1646.37,32,16
2025-03-07,South,Product D,1094.14,21,10
2025-03-07,South,Product E,1008.25,20,10
2025-03-07,East,Product A,1441.39,28,14
2025-03-07,East,Product B,1069.55,21,10
2025-03-07,East,Product C,1030.39,20,10
2025-03-07,East,Product D,904.82,18,9
2025-03-07,East,Product E,1149.24,22,11
2025-03-07,West,Product A,1251.06,25,12
2025-03-07,West,Product B,1333.95,26,13
2025-03-07,West,Product C,1514.14,30,15
2025-03-07,West,Product D,1406.16,28,14
2025-03-07,West,Product E,1223.54,24,12
2025-03-07,Central,Product A,1221.68,24,12
2025-03-07,Central,Product B,1401.9,28,14
2025-03-07,Central,Product C,1595.87,31,15
2025-03-07,Central,Product D,1304.24,26,13
2025-03-07,Central,Product E,1152.75,23,11
2025-03-08,North,Product A,1021.21,20,10
2025-03-08,North,Product B,905.93,18,9
2025-03-08,North,Product C,1444.04,28,14
2025-03-08,North,Product D,1421.53,28,14
2025-03-08,North,Product E,1421.38,28,14
2025-03-08,South,Product A,1241.45,24,12
2025-03-08,South,Product B,1632.79,32,16
2025-03-08,South,Product C,1150.86,23,11
2025-03-08,South,Product D,1517.69,30,15
2025-03-08,South,Product E,1264.36,25,12
2025-03-08,East,Product A,1119.2,22,11
2025-03-08,East,Product B,1425.24,28,14
2025-03-08,East,Product C,1378.63,27,13
2025-03-08,East,Product D,1365.21,27,13
2025-03-08,East,Product E,1294.95,25,12
2025-03-08,West,Product A,1264.58,25,12
2025-03-08,West,Product B,1882.91,37,18
2025-03-08,West,Product C,1576.04,31,15
2025-03-08,West,Product D,1458.45,29,14
2025-03-08,West,Product E,1302.73,26,13
2025-03-08,Central,Product A,1530.91,30,15
2025-03-08,Central,Product B,1406.25,28,14
2025-03-08,Central,Product C,1280.92,25,12
2025-03-08,Central,Product D,1196.88,23,11
2025-03-08,Central,Product E,1253.62,25,12
2025-03-09,North,Product A,467.01,9,4
2025-03-09,North,Product B,1330.05,26,13
2025-03-09,North,Product C,1151.6,23,11
2025-03-09,North,Product D,1682.83,33,16
2025-03-09,North,Product E,1281.23,25,12
2025-03-09,South,Product A,972.8,19,9
2025-03-09,South,Product B,1263.56,25,12
2025-03-09,South,Product C,1009.26,20,10
2025-03-09,South,Product D,1397.13,27,13
2025-03-09,South,Product E,1350.56,27,13
2025-03-09,East,Product A,1520.79,30,15
2025-03-09,East,Product B,1074.41,21,10
2025-03-09,East,Product C,1284.97,25,12
2025-03-09,East,Product D,927.86,18,9
2025-03-09,East,Product E,1455.35,29,14
2025-03-09,West,Product A,1408.74,28,14
2025-03-09,West,Product B,1402.85,28,14
2025-03-09,West,Product C,1276.7,25,12
2025-03-09,West,Product D,1382.17,27,13
2025-03-09,West,Product E,1685.81,33,16
2025-03-09,Central,Product A,1203.52,24,12
2025-03-09,Central,Product B,1311.68,26,13
2025-03-09,Central,Product C,999.05,19,9
2025-03-09,Central,Product D,1054.66,21,10
2025-03-09,Central,Product E,1301.26,26,13
2025-03-10,North,Product A,1560.49,31,15
2025-03-10,North,Product B,1212.74,24,12
2025-03-10,North,Product C,1217.95,24,12
2025-03-10,North,Product D,1174.24,23,11
2025-03-10,North,Product E,1141.55,22,11
2025-03-10,South,Product A,1353.67,27,13
2025-03-10,South,Product B,895.48,17,8
2025-03-10,South,Product C,1605.74,32,16
2025-03-10,South,Product D,1108.15,22,11
2025-03-10,South,Product E,1462.82,29,14
2025-03-10,East,Product A,953.58,19,9
2025-03-10,East,Product B,1449.25,28,14
2025-03-10,East,Product C,1450.05,29,14
2025-03-10,East,Product D,1376.48,27,13
2025-03-10,East,Product E,1024.03,20,10
2025-03-10,West,Product A,1342.06,26,13
2025-03-10,West,Product B,975.81,19,9
2025-03-10,West,Product C,1213.64,24,12
2025-03-10,West,Product D,1541.43,30,15
2025-03-10,West,Product E,1481.94,29,14
2025-03-10,Central,Product A,1282.14,25,12
2025-03-10,Central,Product B,1029.05,20,10
2025-03-10,Central,Product C,1443.31,28,14
2025-03-10,Central,Product D,1283.22,25,12
2025-03-10,Central,Product E,685.07,13,6
2025-03-11,North,Product A,1480.53,29,14
2025-03-11,North,Product B,1273.95,25,12
2025-03-11,North,Product C,1588.02,31,15
2025-03-11,North,Product D,999.73,19,9
2025-03-11,North,Product E,466.82,9,4
2025-03-11,South,Product A,1351.61,27,13
2025-03-11,South,Product B,1354.8,27,13
2025-03-11,South,Product C,847.29,16,8
2025-03-11,South,Product D,1029.63,20,10
2025-03-11,South,Product E,1985.57,39,19
2025-03-11,East,Product A,1201.91,24,12
2025-03-11,East,Product B,1467.3,29,14
2025-03-11,East,Product C,1113.56,22,11
2025-03-11,East,Product D,744.97,14,7
2025-03-11,East,Product E,1236.56,24,12
2025-03-11,West,Product A,1212.15,24,12
2025-03-11,West,Product B,1177.77,23,11
2025-03-11,West,Product C,1250.8,25,12
2025-03-11,West,Product D,1347.81,26,13
2025-03-11,West,Product E,1241.72,24,12
2025-03-11,Central,Product A,956.53,19,9
2025-03-11,Central,Product B,1404.63,28,14
2025-03-11,Central,Product C,781.05,15,7
2025-03-11,Central,Product D,755.2,15,7
2025-03-11,Central,Product E,1469.4,29,14
2025-03-12,North,Product A,1411.95,28,14
2025-03-12,North,Product B,1267.24,25,12
2025-03-12,North,Product C,924.18,18,9
2025-03-12,North,Product D,1100.45,22,11
2025-03-12,North,Product E,1214.59,24,12
2025-03-12,South,Product A,872.78,17,8
2025-03-12,South,Product B,1092.48,21,10
2025-03-12,South,Product C,1449.21,28,14
2025-03-12,South,Product D,1647.91,32,16
2025-03-12,South,Product E,1174.42,23,11
2025-03-12,East,Product A,1475.91,29,14
2025-03-12,East,Product B,791.21,15,7
2025-03-12,East,Product C,1451.03,29,14
2025-03-12,East,Product D,1075.83,21,10
2025-03-12,East,Product E,1360.76,27,13
2025-03-12,West,Product A,1218.44,24,12
2025-03-12,West,Product B,1620.5,32,16
2025-03-12,West,Product C,1057.76,21,10
2025-03-12,West,Product D,1442.87,28,14
2025-03-12,West,Product E,1210.29,24,12
2025-03-12,Central,Product A,1241.37,24,12
2025-03-12,Central,Product B,1234.82,24,12
2025-03-12,Central,Product C,1065.13,21,10
2025-03-12,Central,Product D,1278.34,25,12
2025-03-12,Central,Product E,1265.89,25,12
2025-03-13,North,Product A,1345.61,26,13
2025-03-13,North,Product B,1305.37,26,13
2025-03-13,North,Product C,1488.55,29,14
2025-03-13,North,Product D,1520.78,30,15
2025-03-13,North,Product E,1013.95,20,10
2025-03-13,South,Product A,1506.72,30,15
2025-03-13,South,Product B,979.1,19,9
2025-03-13,South,Product C,1434.6,28,14
2025-03-13,South,Product D,1442.79,28,14
2025-03-13,South,Product E,792.98,15,7
2025-03-13,East,Product A,1307.55,26,13
2025-03-13,East,Product B,1163.4,23,11
2025-03-13,East,Product C,1088.88,21,10
2025-03-13,East,Product D,1630.49,32,16
2025-03-13,East,Product E,1115.86,22,11
2025-03-13,West,Product A,1076.65,21,10
2025-03-13,West,Product B,1303.11,26,13
2025-03-13,West,Product C,1459.69,29,14
2025-03-13,West,Product D,1247.31,24,12
2025-03-13,West,Product E,1583.13,31,15
2025-03-13,Central,Product A,1420.0,28,14
2025-03-13,Central,Product B,724.45,14,7
2025-03-13,Central,Product C,1147.75,22,11
2025-03-13,Central,Product D,1139.43,22,11
2025-03-13,Central,Product E,1406.75,28,14
2025-03-14,North,Product A,610.57,12,6
2025-03-14,North,Product B,1940.57,38,19
2025-03-14,North,Product C,1421.82,28,14
2025-03-14,North,Product D,1323.59,26,13
2025-03-14,North,Product E,1589.05,31,15
2025-03-14,South,Product A,1887.78,37,18
2025-03-14,South,Product B,1509.15,30,15
2025-03-14,South,Product C,1529.22,30,15
2025-03-14,South,Product D,1318.91,26,13
2025-03-14,South,Product E,1248.94,24,12
2025-03-14,East,Product A,1163.01,23,11
2025-03-14,East,Product B,1072.95,21,10
2025-03-14,East,Product C,1108.71,22,11
2025-03-14,East,Product D,938.14,18,9
2025-03-14,East,Product E,1265.81,25,12
2025-03-14,West,Product A,852.25,17,8
2025-03-14,West,Product B,1334.39,26,13
2025-03-14,West,Product C,1275.98,25,12
2025-03-14,West,Product D,1323.09,26,13
2025-03-14,West,Product E,1151.1,23,11
2025-03-14,Central,Product A,2076.27,41,20
2025-03-14,Central,Product B,1634.95,32,16
2025-03-14,Central,Product C,965.39,19,9
2025-03-14,Central,Product D,1345.18,26,13
2025-03-14,Central,Product E,1129.02,22,11
2025-03-15,North,Product A,1025.77,20,10
2025-03-15,North,Product B,941.97,18,9
2025-03-15,North,Product C,1398.11,27,13
2025-03-15,North,Product D,1111.5,22,11
2025-03-15,North,Product E,1535.96,30,15
2025-03-15,South,Product A,1542.64,30,15
2025-03-15,South,Product B,1640.48,32,16
2025-03-15,South,Product C,1067.49,21,10
2025-03-15,South,Product D,1409.22,28,14
2025-03-15,South,Product E,1449.65,28,14
2025-03-15,East,Product A,1164.83,23,11
2025-03-15,East,Product B,1088.24,21,10
2025-03-15,East,Product C,1701.12,34,17
2025-03-15,East,Product D,1345.42,26,13
2025-03-15,East,Product E,1450.55,29,14
2025-03-15,West,Product A,1075.29,21,10
2025-03-15,West,Product B,973.06,19,9
2025-03-15,West,Product C,1140.31,22,11
2025-03-15,West,Product D,1254.95,25,12
2025-03-15,West,Product E,1012.97,20,10
2025-03-15,Central,Product A,1284.34,25,12
2025-03-15,Central,Product B,852.29,17,8
2025-03-15,Central,Product C,998.6,19,9
2025-03-15,Central,Product D,1459.55,29,14
2025-03-15,Central,Product E,1442.27,28,14
2025-03-16,North,Product A,1187.36,23,11
2025-03-16,North,Product B,1026.09,20,10
2025-03-16,North,Product C,1023.61,20,10
2025-03-16,North,Product D,1192.16,23,11
2025-03-16,North,Product E,1454.41,29,14
2025-03-16,South,Product A,1527.52,30,15
2025-03-16,South,Product B,1160.4,23,11
2025-03-16,South,Product C,991.12,19,9
2025-03-16,South,Product D,1357.35,27,13
2025-03-16,South,Product E,1076.14,21,10
2025-03-16,East,Product A,1154.8,23,11
2025-03-16,East,Product B,1629.82,32,16
2025-03-16,East,Product C,1501.46,30,15
2025-03-16,East,Product D,1329.04,26,13
2025-03-16,East,Product E,960.61,19,9
2025-03-16,West,Product A,1342.81,26,13
2025-03-16,West,Product B,1562.15,31,15
2025-03-16,West,Product C,1191.55,23,11
2025-03-16,West,Product D,1636.48,32,16
2025-03-16,West,Product E,1621.44,32,16
2025-03-16,Central,Product A,1717.03,34,17
2025-03-16,Central,Product B,1366.99,27,13
2025-03-16,Central,Product C,1439.69,28,14
2025-03-16,Central,Product D,1652.73,33,16
2025-03-16,Central,Product E,1403.62,28,14
2025-03-17,North,Product A,1160.43,23,11
2025-03-17,North,Product B,1174.02,23,11
2025-03-17,North,Product C,1351.26,27,13
2025-03-17,North,Product D,956.83,19,9
2025-03-17,North,Product E,1252.77,25,12
2025-03-17,South,Product A,1572.57,31,15
2025-03-17,South,Product B,724.5,14,7
2025-03-17,South,Product C,1685.53,33,16
2025-03-17,South,Product D,1579.23,31,15
2025-03-17,South,Product E,1171.13,23,11
2025-03-17,East,Product A,1429.89,28,14
2025-03-17,East,Product B,1290.53,25,12
2025-03-17,East,Product C,1606.99,32,16
2025-03-17,East,Product D,1543.2,30,15
2025-03-17,East,Product E,928.58,18,9
2025-03-17,West,Product A,1441.2,28,14
2025-03-17,West,Product B,1236.68,24,12
2025-03-17,West,Product C,1311.09,26,13
2025-03-17,West,Product D,1101.89,22,11
2025-03-17,West,Product E,1740.64,34,17
2025-03-17,Central,Product A,1558.0,31,15
2025-03-17,Central,Product B,1098.9,21,10
2025-03-17,Central,Product C,945.47,18,9
2025-03-17,Central,Product D,1190.24,23,11
2025-03-17,Central,Product E,1401.8,28,14
2025-03-18,North,Product A,1353.04,27,13
2025-03-18,North,Product B,1614.58,32,16
2025-03-18,North,Product C,1494.98,29,14
2025-03-18,North,Product D,1541.37,30,15
2025-03-18,North,Product E,1375.41,27,13
2025-03-18,South,Product A,932.3,18,9
2025-03-18,South,Product B,1240.49,24,12
2025-03-18,South,Product C,1564.74,31,15
2025-03-18,South,Product D,1277.72,25,12
2025-03-18,South,Product E,1420.92,28,14
2025-03-18,East,Product A,1208.72,24,12
2025-03-18,East,Product B,1025.12,20,10
2025-03-18,East,Product C,1259.17,25,12
2025-03-18,East,Product D,1370.82,27,13
2025-03-18,East,Product E,1121.72,22,11
2025-03-18,West,Product A,1230.16,24,12
2025-03-18,West,Product B,1048.45,20,10
2025-03-18,West,Product C,1580.01,31,15
2025-03-18,West,Product D,1214.99,24,12
2025-03-18,West,Product E,1666.13,33,16
2025-03-18,Central,Product A,1685.75,33,16
2025-03-18,Central,Product B,1270.09,25,12
2025-03-18,Central,Product C,1030.63,20,10
2025-03-18,Central,Product D,752.43,15,7
2025-03-18,Central,Product E,910.93,18,9
2025-03-19,North,Product A,937.17,18,9
2025-03-19,North,Product B,1648.49,32,16
2025-03-19,North,Product C,1322.16,26,13
2025-03-19,North,Product D,1392.92,27,13
2025-03-19,North,Product E,718.37,14,7
2025-03-19,South,Product A,982.62,19,9
2025-03-19,South,Product B,1521.49,30,15
2025-03-19,South,Product C,1366.35,27,13
2025-03-19,South,Product D,1254.19,25,12
2025-03-19,South,Product E,1438.21,28,14
2025-03-19,East,Product A,1715.0,34,17
2025-03-19,East,Product B,1235.1,24,12
2025-03-19,East,Product C,1310.16,26,13
2025-03-19,East,Product D,1342.01,26,13
2025-03-19,East,Product E,1910.46,38,19
2025-03-19,West,Product A,749.66,14,7
2025-03-19,West,Product B,1468.81,29,14
2025-03-19,West,Product C,1262.56,25,12
2025-03-19,West,Product D,1438.71,28,14
2025-03-19,West,Product E,1122.33,22,11
2025-03-19,Central,Product A,1279.58,25,12
2025-03-19,Central,Product B,1476.09,29,14
2025-03-19,Central,Product C,2096.75,41,20
2025-03-19,Central,Product D,1501.06,30,15
2025-03-19,Central,Product E,1073.05,21,10
2025-03-20,North,Product A,1183.74,23,11
2025-03-20,North,Product B,1176.07,23,11
2025-03-20,North,Product C,828.87,16,8
2025-03-20,North,Product D,1207.97,24,12
2025-03-20,North,Product E,1482.92,29,14
2025-03-20,South,Product A,963.75,19,9
2025-03-20,South,Product B,1564.57,31,15
2025-03-20,South,Product C,1419.53,28,14
2025-03-20,South,Product D,1103.43,22,11
2025-03-20,South,Product E,1256.74,25,12
2025-03-20,East,Product A,1706.79,34,17
2025-03-20,East,Product B,1483.1,29,14
2025-03-20,East,Product C,1295.63,25,12
2025-03-20,East,Product D,1231.87,24,12
2025-03-20,East,Product E,1313.17,26,13
2025-03-20,West,Product A,1160.98,23,11
2025-03-20,West,Product B,748.92,14,7
2025-03-20,West,Product C,1821.61,36,18
2025-03-20,West,Product D,1333.53,26,13
2025-03-20,West,Product E,1396.34,27,13
2025-03-20,Central,Product A,1278.38,25,12
2025-03-20,Central,Product B,1103.2,22,11
2025-03-20,Central,Product C,1245.26,24,12
2025-03-20,Central,Product D,879.64,17,8
2025-03-20,Central,Product E,1882.37,37,18
2025-03-21,North,Product A,974.8,19,9
2025-03-21,North,Product B,1027.24,20,10
2025-03-21,North,Product C,1180.42,23,11
2025-03-21,North,Product D,1627.85,32,16
2025-03-21,North,Product E,1298.15,25,12
2025-03-21,South,Product A,974.38,19,9
2025-03-21,South,Product B,1619.11,32,16
2025-03-21,South,Product C,1483.63,29,14
2025-03-21,South,Product D,1433.78,28,14
2025-03-21,South,Product E,1479.68,29,14
2025-03-21,East,Product A,1914.24,38,19
2025-03-21,East,Product B,1860.07,37,18
2025-03-21,East,Product C,1116.62,22,11
2025-03-21,East,Product D,1714.78,34,17
2025-03-21,East,Product E,1393.59,27,13
2025-03-21,West,Product A,1423.6,28,14
2025-03-21,West,Product B,856.3,17,8
2025-03-21,West,Product C,1250.28,25,12
2025-03-21,West,Product D,1083.97,21,10
2025-03-21,West,Product E,1508.76,30,15
2025-03-21,Central,Product A,1571.67,31,15
2025-03-21,Central,Product B,757.35,15,7
2025-03-21,Central,Product C,1288.69,25,12
2025-03-21,Central,Product D,1584.82,31,15
2025-03-21,Central,Product E,1246.06,24,12
2025-03-22,North,Product A,1484.22,29,14
2025-03-22,North,Product B,1386.32,27,13
2025-03-22,North,Product C,1383.86,27,13
2025-03-22,North,Product D,1225.05,24,12
2025-03-22,North,Product E,980.16,19,9
2025-03-22,South,Product A,1004.79,20,10
2025-03-22,South,Product B,1479.11,29,14
2025-03-22,South,Product C,1300.38,26,13
2025-03-22,South,Product D,1259.46,25,12
2025-03-22,South,Product E,1185.53,23,11
2025-03-22,East,Product A,1216.28,24,12
2025-03-22,East,Product B,1566.56,31,15
2025-03-22,East,Product C,1208.49,24,12
2025-03-22,East,Product D,947.91,18,9
2025-03-22,East,Product E,1488.0,29,14
2025-03-22,West,Product A,1242.27,24,12
2025-03-22,West,Product B,1303.48,26,13
2025-03-22,West,Product C,1711.81,34,17
2025-03-22,West,Product D,1290.02,25,12
2025-03-22,West,Product E,1370.26,27,13
2025-03-22,Central,Product A,989.92,19,9
2025-03-22,Central,Product B,1238.43,24,12
2025-03-22,Central,Product C,1453.25,29,14
2025-03-22,Central,Product D,892.39,17,8
2025-03-22,Central,Product E,1347.37,26,13
2025-03-23,North,Product A,1322.33,26,13
2025-03-23,North,Product B,1306.91,26,13
2025-03-23,North,Product C,1565.08,31,15
2025-03-23,North,Product D,1382.9,27,13
2025-03-23,North,Product E,1679.38,33,16
2025-03-23,South,Product A,1038.63,20,10
2025-03-23,South,Product B,1331.44,26,13
2025-03-23,South,Product C,1318.1,26,13
2025-03-23,South,Product D,1019.01,20,10
2025-03-23,South,Product E,1544.12,30,15
2025-03-23,East,Product A,1898.86,37,18
2025-03-23,East,Product B,1291.8,25,12
2025-03-23,East,Product C,1427.13,28,14
2025-03-23,East,Product D,1318.12,26,13
2025-03-23,East,Product E,1111.21,22,11
